"s_info_compname"	"s_info_windcode"	"s_info_name"	"id"
"攀枝花秉扬科技股份有限公司"	"836675.BJ"	"秉扬科技"	"6980"
"大连盖世健康食品股份有限公司"	"836826.BJ"	"盖世食品"	"6981"
"潍坊智新电子股份有限公司"	"837212.BJ"	"智新电子"	"6982"
"青岛建邦汽车科技股份有限公司"	"837242.BJ"	"建邦科技"	"6983"
"北京三元基因药业股份有限公司"	"837344.BJ"	"三元基因"	"6984"
"湖南德众汽车销售服务股份有限公司"	"838030.BJ"	"德众汽车"	"6985"
"河北方大包装股份有限公司"	"838163.BJ"	"方大股份"	"6986"
"广东驱动力生物科技股份有限公司"	"838275.BJ"	"驱动力"	"6987"
"同享(苏州)电子材料科技股份有限公司"	"839167.BJ"	"同享科技"	"6988"
"广东永顺生物制药股份有限公司"	"839729.BJ"	"永顺生物"	"6989"
"湖北华阳汽车变速系统股份有限公司"	"839946.BJ"	"华阳变速"	"6990"
"北京凯腾精工制版股份有限公司"	"871553.BJ"	"凯腾精工"	"6991"
"南通通易航天科技股份有限公司"	"871642.BJ"	"通易航天"	"6992"
"永安期货股份有限公司"	"600927.SH"	"永安期货"	"6993"
"浙江黎明智造股份有限公司"	"603048.SH"	"浙江黎明"	"6994"
"汇通建设集团股份有限公司"	"603176.SH"	"汇通集团"	"6995"
"恒烁半导体(合肥)股份有限公司"	"A21463.SH"	"恒烁股份"	"6996"
"力佳电源科技(深圳)股份有限公司"	"A22177.BJ"	"力佳科技"	"6997"
"陕西旅游文化产业股份有限公司"	"A20713.SH"	"陕西旅游"	"6998"
"江西天沅环保集团股份有限公司"	"A20714.SZ"	"天沅环保(IPO终止)"	"6999"
"新疆九洲恒昌供应链管理股份有限公司"	"A20715.SZ"	"九洲恒昌(IPO终止)"	"7000"
"浙江才府玻璃股份有限公司"	"A20716.SZ"	"才府玻璃(IPO终止)"	"7001"
"安徽巨一科技股份有限公司"	"688162.SH"	"巨一科技"	"7002"
"中国科学院沈阳科学仪器股份有限公司"	"A20718.SH"	"中科仪(IPO终止)"	"7003"
"深圳市泛海统联精密制造股份有限公司"	"688210.SH"	"统联精密"	"7004"
"苏州瑞博生物技术股份有限公司"	"A20728.SH"	"瑞博生物(IPO终止)"	"7005"
"江苏镇江建筑科学研究院集团股份有限公司"	"A20737.SZ"	"建科集团(IPO终止)"	"7006"
"北京中科润宇环保科技股份有限公司"	"301175.SZ"	"中科环保"	"7007"
"江苏瑞泰新能源材料股份有限公司"	"301238.SZ"	"C瑞泰"	"7008"
"浙江华是科技股份有限公司"	"301218.SZ"	"华是科技"	"7009"
"三问家居股份有限公司"	"A20735.SZ"	"三问家居(IPO终止)"	"7010"
"哈尔滨岛田大鹏工业股份有限公司"	"A20729.SZ"	"大鹏工业(IPO终止)"	"7011"
"浙江金道科技股份有限公司"	"301279.SZ"	"金道科技"	"7012"
"江西杏林白马药业股份有限公司"	"A20732.SZ"	"白马药业(IPO终止)"	"7013"
"安徽金田高新材料股份有限公司"	"A20733.SH"	"金田新材"	"7014"
"哈焊所华通(常州)焊业股份有限公司"	"301137.SZ"	"哈焊华通"	"7015"
"江苏华鹏智能仪表科技股份有限公司"	"A20736.SZ"	"华鹏仪表(IPO终止)"	"7016"
"南京腾亚精工科技股份有限公司"	"301125.SZ"	"腾亚精工"	"7017"
"重庆广电数字传媒股份有限公司"	"A20741.SZ"	"重数传媒"	"7018"
"哈尔滨森鹰窗业股份有限公司"	"A20742.SZ"	"森鹰窗业"	"7019"
"湖北省鄂旅投旅游发展股份有限公司"	"A21003.SH"	"鄂旅股份"	"7020"
"深圳市中科蓝讯科技股份有限公司"	"A21055.SH"	"中科蓝讯"	"7021"
"金徽矿业股份有限公司"	"603132.SH"	"金徽股份"	"7022"
"大连优迅科技股份有限公司"	"A21076.SH"	"优迅科技"	"7023"
"北方长龙新材料技术股份有限公司"	"A21077.SZ"	"北方长龙"	"7024"
"浙江野风药业股份有限公司"	"A21078.SZ"	"野风药业"	"7025"
"同辉佳视(北京)信息技术股份有限公司"	"430090.BJ"	"同辉信息"	"7026"
"武汉微创光电股份有限公司"	"430198.BJ"	"微创光电"	"7027"
"苏州轴承厂股份有限公司"	"430418.BJ"	"苏轴股份"	"7028"
"北京诺思兰德生物技术股份有限公司"	"430047.BJ"	"诺思兰德"	"7029"
"深圳市达科为生物技术股份有限公司"	"A21438.SZ"	"达科为"	"7030"
"苏州维嘉科技股份有限公司"	"A21439.SZ"	"维嘉科技"	"7031"
"赛特斯信息科技股份有限公司"	"A21437.SH"	"赛特斯"	"7032"
"江苏菲沃泰纳米科技股份有限公司"	"A21449.SH"	"菲沃泰"	"7033"
"江苏康为世纪生物科技股份有限公司"	"A21452.SH"	"康为世纪"	"7034"
"云从科技集团股份有限公司"	"688327.SH"	"云从科技-UW"	"7035"
"青岛中科英泰商用系统股份有限公司"	"A20637.SH"	"中科英泰(IPO终止)"	"7036"
"广东瑞德智能科技股份有限公司"	"301135.SZ"	"瑞德智能"	"7037"
"杰创智能科技股份有限公司"	"301248.SZ"	"杰创智能"	"7038"
"东莞市汉维科技股份有限公司"	"A20640.SZ"	"汉维科技(IPO终止)"	"7039"
"华兰生物疫苗股份有限公司"	"301207.SZ"	"华兰疫苗"	"7040"
"广东伟邦科技股份有限公司"	"A20725.SZ"	"伟邦科技(IPO终止)"	"7041"
"深圳市铭利达精密技术股份有限公司"	"301268.SZ"	"铭利达"	"7042"
"千里马机械供应链股份有限公司"	"A20724.SZ"	"千里马(IPO终止)"	"7043"
"北京华科仪科技股份有限公司"	"A20720.SZ"	"华科仪(IPO终止)"	"7044"
"华泰永创(北京)科技股份有限公司"	"A20719.SZ"	"华泰永创(IPO终止)"	"7045"
"深圳市美的连医疗电子股份有限公司"	"A20721.SZ"	"美的连(IPO终止)"	"7046"
"无锡和烁丰科技股份有限公司"	"A20723.SZ"	"和烁丰(IPO终止)"	"7047"
"宁波环洋新材料股份有限公司"	"A21001.SH"	"环洋股份(IPO终止)"	"7048"
"华维设计集团股份有限公司"	"833427.BJ"	"华维设计"	"7049"
"吉林碳谷碳纤维股份有限公司"	"836077.BJ"	"吉林碳谷"	"7050"
